TIME FRAME,GEOGRAPHY,BRAND,DESCRIPTION,UPC,# of Stores,# of Stores Selling,Dollars,Units,ARP,Average Weekly Dollars,Average Weekly Units,Average Weekly Dollars Per Store Selling Per Item,Average Weekly Units Per Store Selling Per Item
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,+copwh N/av Waepr Tpst Ss  3.2oz,00-35000-99530,"1,969.0","1,582.5","$34,739.54","5,644.4",$6.15,"$34,739.54","5,644.4",$21.95,3.6
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,+cowad Reg Aepas Tpst Ss   9.6oz,00-35000-97230,"1,969.0","1,850.9","$111,542.88","8,791.1",$12.69,"$111,542.88","8,791.1",$60.27,4.8
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,+cowad Reg Whacv Tpst Tb   9.6oz,00-35000-97226,"1,969.0","1,411.6","$48,323.03","3,575.1",$13.52,"$48,323.03","3,575.1",$34.24,2.5
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,+cowad Spkmn Waepr Tpst   1.45oz,00-35000-97271,"1,969.0","1,877.8","$99,691.21","39,074.6",$2.55,"$99,691.21","39,074.6",$53.09,20.8
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,+cowrn #5312 Aepas Tpst Ss   3oz,08-27854-01199,"1,969.0",1.0,$6.83,1.0,$6.83,$6.83,1.0,$6.83,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,+cowrn N/av Aepas Tpst Tbibx 3oz,08-27854-01200,"1,969.0","1,853.8","$68,368.81","8,874.9",$7.70,"$68,368.81","8,874.9",$36.88,4.8
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+cphgd Dpcl1 A#792 Tpst Ss 2.6oz,00-30772-06185,"1,969.0","1,795.5","$36,497.21","7,179.3",$5.08,"$36,497.21","7,179.3",$20.33,4.0
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+cphgd Dpcl1 A#792 Tpst Ss 9.6oz,00-30772-11359,"1,969.0","1,492.3","$54,034.38","3,676.6",$14.70,"$54,034.38","3,676.6",$36.21,2.5
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+cphgd N/av Wanan Tpst Ss  4.8oz,00-30772-11269,"1,969.0","1,751.8","$50,985.13","5,810.4",$8.77,"$50,985.13","5,810.4",$29.11,3.3
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+cprhl Clnmt Cs*16 Tpst   17.2oz,00-30772-05885,"1,969.0","1,918.8","$90,155.19","13,196.8",$6.83,"$90,155.19","13,196.8",$46.98,6.9
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+cprhl Clnmt Cs*16 Tpst Ss   3oz,00-30772-10168,"1,969.0","1,053.4","$34,210.34","11,166.2",$3.06,"$34,210.34","11,166.2",$32.48,10.6
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+cprhl Dpcl1 Aa#19 Tpst Ss 2.5oz,00-30772-06201,"1,969.0",70.1,$499.16,98.1,$5.09,$499.16,98.1,$7.13,1.4
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+cprhl N/av A#792 Tpst Ss  2.6oz,00-30772-06718,"1,969.0",938.2,"$28,352.30","5,578.2",$5.08,"$28,352.30","5,578.2",$30.22,6.0
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+cprhl N/av A#792 Tpst Ss  4.6oz,00-30772-11568,"1,969.0","1,516.5","$31,920.25","3,636.7",$8.78,"$31,920.25","3,636.7",$21.05,2.4
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+cprhl N/av Aagep Tpst Ss  4.8oz,00-30772-11270,"1,969.0","1,624.4","$41,255.59","4,695.9",$8.79,"$41,255.59","4,695.9",$25.40,2.9
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+cprhl N/av Gaspt Tpst Ss  4.3oz,00-30772-11924,"1,969.0","1,719.5","$25,393.24","6,149.4",$4.13,"$25,393.24","6,149.4",$14.77,3.6
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+cprhl N/av Saagn Tpst Ss  4.8oz,00-30772-11284,"1,969.0","1,690.6","$48,591.87","5,548.9",$8.76,"$48,591.87","5,548.9",$28.74,3.3
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+cswh1 Frsmt Whacv Tpst   17.1oz,00-37000-12220,"1,969.0","1,917.8","$60,254.82","12,288.3",$4.90,"$60,254.82","12,288.3",$31.42,6.4
1 Week End 08/03/2025,TARGET CORP - RMA,HELLO,+hell3 Fpnch Atcvt Tpst Ss 4.2oz,08-19156-02363,"1,969.0","1,057.0","$10,406.15","2,775.0",$3.75,"$10,406.15","2,775.0",$9.84,2.6
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+kscrs Bblgm Actrc Tpst Ss 8.4oz,00-30772-13112,"1,969.0","1,296.4","$19,128.47","2,587.4",$7.39,"$19,128.47","2,587.4",$14.76,2.0
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+kscrs Bubbl Whacv Tpst Ss 4.2oz,00-30772-05715,"1,969.0","1,625.6","$19,208.26","4,855.0",$3.96,"$19,208.26","4,855.0",$11.82,3.0
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,+kscrs Stb Waepr Tpst Ss   4.1oz,00-30772-01684,"1,969.0","1,403.1","$13,774.69","3,351.1",$4.11,"$13,774.69","3,351.1",$9.82,2.4
1 Week End 08/03/2025,TARGET CORP - RMA,MADE BY DENTISTS,+mdba4 Frsmt Whacv Tpst Ss 4.2oz,08-50031-97070,"1,969.0","1,188.1","$17,147.77","2,586.0",$6.63,"$17,147.77","2,586.0",$14.43,2.2
1 Week End 08/03/2025,TARGET CORP - RMA,MADE BY DENTISTS,+mdba4 Frsmt Whacv Tpst Ss 4.2oz,08-50031-97071,"1,969.0",905.9,"$12,169.65","1,847.0",$6.59,"$12,169.65","1,847.0",$13.43,2.0
1 Week End 08/03/2025,TARGET CORP - RMA,MADE BY DENTISTS,+mdba4 Reg Whacv Tpst Ss   4.2oz,08-50031-97072,"1,969.0","1,019.0","$12,717.48","1,919.0",$6.63,"$12,717.48","1,919.0",$12.48,1.9
1 Week End 08/03/2025,TARGET CORP - RMA,NATIVE,+ntive Crwmn N/av Tpst Ss  4.1oz,00-37000-60614,"1,969.0","1,288.3","$18,168.20","2,573.5",$7.06,"$18,168.20","2,573.5",$14.10,2.0
1 Week End 08/03/2025,TARGET CORP - RMA,NATIVE,+ntive Wmpol N/av Tpst Ss  4.1oz,00-37000-60616,"1,969.0","1,839.6","$64,989.69","9,285.8",$7.00,"$64,989.69","9,285.8",$35.33,5.1
1 Week End 08/03/2025,TARGET CORP - RMA,ORAJEL,+ojkds Nrwtr Whacv Tpst Ss 4.2oz,03-10310-99903,"1,969.0",964.0,"$5,207.12","2,065.1",$2.52,"$5,207.12","2,065.1",$5.40,2.1
1 Week End 08/03/2025,TARGET CORP - RMA,ORAJEL,+ojkds Ntbry Whacv Tpst Ss 4.2oz,03-10310-99899,"1,969.0","1,784.7","$16,263.72","6,388.1",$2.55,"$16,263.72","6,388.1",$9.11,3.6
1 Week End 08/03/2025,TARGET CORP - RMA,ORAJEL,+orajl Ancvf Tpst Stbe Ss  4.2oz,03-10310-43018,"1,969.0",2.0,$15.77,6.0,$2.63,$15.77,6.0,$7.89,3.0
1 Week End 08/03/2025,TARGET CORP - RMA,PARODONTAX,+pdntx Clnmt Aa#19 Tpst Ss 3.4oz,00-53100-74887,"1,969.0","1,855.8","$58,982.83","8,518.0",$6.92,"$58,982.83","8,518.0",$31.78,4.6
1 Week End 08/03/2025,TARGET CORP - RMA,PARODONTAX,+pdntx Frsmt Aa#19 Tpst Ss 3.4oz,00-53100-88771,"1,969.0",869.9,"$25,369.70","3,702.0",$6.85,"$25,369.70","3,702.0",$29.16,4.3
1 Week End 08/03/2025,TARGET CORP - RMA,PARODONTAX,+pdntx Frsmt Aagrw Tpst Ss 3.4oz,00-53100-88770,"1,969.0",22.1,$171.90,25.0,$6.88,$171.90,25.0,$7.81,1.1
1 Week End 08/03/2025,TARGET CORP - RMA,PARODONTAX,+pdntx N/av Aagrw Tpst Ss  6.8oz,00-53100-74908,"1,969.0","1,186.9","$30,198.67","2,436.0",$12.40,"$30,198.67","2,436.0",$25.44,2.1
1 Week End 08/03/2025,TARGET CORP - RMA,PARODONTAX,+pdntx Pf#27 Wanan Tpst Ss 6.8oz,00-53100-12212,"1,969.0","1,389.5","$41,771.17","2,993.2",$13.96,"$41,771.17","2,993.2",$30.06,2.2
1 Week End 08/03/2025,TARGET CORP - RMA,POLIDENT,+ppgrt N/av Dntcl Tab Pbtbx 40ct,03-10158-88776,"1,969.0",1.0,$5.99,1.0,$5.99,$5.99,1.0,$5.99,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sndyn Colmt Ewsan Tpst Ss  12oz,03-10158-35748,"1,969.0","1,558.7","$73,035.98","4,215.4",$17.33,"$73,035.98","4,215.4",$46.86,2.7
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sndyn Mnt Acsep Tpst Ss   6.8oz,03-10158-35889,"1,969.0","1,684.9","$69,238.93","5,598.7",$12.37,"$69,238.93","5,598.7",$41.10,3.3
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sndyn Mnt Sagep Tpst Ss   2.3oz,03-10158-35655,"1,969.0","1,364.5","$62,623.44","10,663.9",$5.87,"$62,623.44","10,663.9",$45.90,7.8
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sndyn Mnt Sagep Tpst Ss  10.2oz,03-10158-35895,"1,969.0",845.3,"$27,621.24","1,588.5",$17.39,"$27,621.24","1,588.5",$32.68,1.9
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sndyn Reg Gaspt Tpst Ss   3.4oz,03-10158-26689,"1,969.0","1,603.8","$54,534.63","4,397.4",$12.40,"$54,534.63","4,397.4",$34.01,2.7
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sndyn Reg Waabf Tpst Ss   3.4oz,03-10158-26149,"1,969.0","1,904.8","$85,164.35","12,314.4",$6.92,"$85,164.35","12,314.4",$44.71,6.5
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sprrp Acb*2 Acsep Tpst Ss 6.8oz,03-10158-88766,"1,969.0","1,860.9","$114,184.49","9,221.1",$12.38,"$114,184.49","9,221.1",$61.36,5.0
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sprrp Reg Waepr Tpst Ss   3.4oz,03-10158-88763,"1,969.0","1,947.9","$127,641.42","18,420.1",$6.93,"$127,641.42","18,420.1",$65.53,9.5
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sprrp Xfrsh Acsep Tpst Ss 6.8oz,03-10158-88767,"1,969.0","1,697.7","$69,639.45","5,626.7",$12.38,"$69,639.45","5,626.7",$41.02,3.3
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+ssng1 Reg Snwha Tpst Ss   3.4oz,03-10158-88765,"1,969.0",2.0,$11.98,2.0,$5.99,$11.98,2.0,$5.99,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sspr3 Acb*2 Acsep Tpst   10.2oz,03-10158-35892,"1,969.0","1,402.3","$54,186.87","3,119.7",$17.37,"$54,186.87","3,119.7",$38.64,2.2
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sspr3 Colmt Wtnng Tpst Ss 6.8oz,03-10158-35844,"1,969.0","1,637.6","$57,206.49","4,606.7",$12.42,"$57,206.49","4,606.7",$34.93,2.8
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sspr3 Frsmt Senac Tpst Ss 3.4oz,03-10158-35691,"1,969.0","1,675.6","$35,439.09","5,107.2",$6.94,"$35,439.09","5,107.2",$21.15,3.1
1 Week End 08/03/2025,TARGET CORP - RMA,SENSODYNE,+sspr3 Frsmt Waepr Tpst Ss  12oz,03-10158-35745,"1,969.0",1.0,$17.49,1.0,$17.49,$17.49,1.0,$17.49,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,UP&UP,+upup* Slyst Whacv Tpst Ss 4.2oz,01-91907-97588,"1,969.0","1,229.3","$7,546.58","2,290.5",$3.29,"$7,546.58","2,290.5",$6.14,1.9
1 Week End 08/03/2025,TARGET CORP - RMA,AIM,Aim Cavity Prevention Mint Toothpaste 5.5 Oz,00-33200-00093,"1,969.0",1.0,$1.98,2.0,$0.99,$1.98,2.0,$1.98,2.0
1 Week End 08/03/2025,TARGET CORP - RMA,ARM & HAMMER,Ar&hp Frsmt Actrc Tpst Ss 12oz,00-33200-00127,"1,969.0","1,837.9","$56,746.26","8,163.6",$6.95,"$56,746.26","8,163.6",$30.88,4.4
1 Week End 08/03/2025,TARGET CORP - RMA,ARM & HAMMER,Arm & Ham Xtr-w Tpaste W/fl Tb 6 Oz,00-33200-18626,"1,969.0","1,840.6","$36,861.36","9,053.6",$4.07,"$36,861.36","9,053.6",$20.03,4.9
1 Week End 08/03/2025,TARGET CORP - RMA,ARM & HAMMER,Arm & Hammer Advncd White Tthpste 6 Oz (2 Ct),00-33200-18013,"1,969.0","1,901.9","$83,302.63","11,971.2",$6.96,"$83,302.63","11,971.2",$43.80,6.3
1 Week End 08/03/2025,TARGET CORP - RMA,ACT,Atkd1 Bgm#3 Atcvt Tpst Ss 4.6oz,00-41167-09422,"1,969.0","1,789.6","$24,518.04","7,718.5",$3.18,"$24,518.04","7,718.5",$13.70,4.3
1 Week End 08/03/2025,TARGET CORP - RMA,BOKA,Boka Ela Mint Nano-hydroxyapatite Toothpaste 3.4oz,08-50049-83875,"1,969.0","1,330.3","$62,750.96","7,067.8",$8.88,"$62,750.96","7,067.8",$47.17,5.3
1 Week End 08/03/2025,TARGET CORP - RMA,BOKA,Boka Kids N-ha Orange Cream Toothpaste 3.4oz,08-50049-83897,"1,969.0",624.0,"$9,713.99","1,128.0",$8.61,"$9,713.99","1,128.0",$15.57,1.8
1 Week End 08/03/2025,TARGET CORP - RMA,BOKA,Boka Kids Strawberry Mango N-ha Toothpaste 3.4 Oz,08-50049-83892,"1,969.0",866.0,"$20,331.62","2,331.0",$8.72,"$20,331.62","2,331.0",$23.48,2.7
1 Week End 08/03/2025,TARGET CORP - RMA,BOKA,Boka Whitening Mint Nano-hydroxyapatite Toothpaste 3.4oz,08-50049-83876,"1,969.0","1,291.5","$63,934.92","7,125.1",$8.97,"$63,934.92","7,125.1",$49.51,5.5
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,C3dwh Acfrs Aepas Tpst Ss 9.6oz,27-00704-99139,"1,969.0",1.0,$6.84,1.0,$6.84,$6.84,1.0,$6.84,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,C3dwh Rnm#3 Whacv Tpst Ss 5.8oz,27-00717-02775,"1,969.0",9.1,$75.73,16.0,$4.73,$75.73,16.0,$8.41,1.8
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Ccwp2 Llsmn Wabfr Tpst 16.2oz,00-37000-91204,"1,969.0","1,843.8","$101,523.19","10,523.3",$9.65,"$101,523.19","10,523.3",$55.06,5.7
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Ccwp2 Mf#30 Wabfr Tpst 16.2oz,00-37000-91270,"1,969.0","1,693.5","$57,844.04","6,535.3",$8.85,"$57,844.04","6,535.3",$34.15,3.9
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Cmbs1 Reg Wabfr Tpst Ss 11.4oz,00-37000-90731,"1,969.0","1,628.4","$35,848.05","5,207.9",$6.88,"$35,848.05","5,207.9",$22.01,3.2
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Cmbs1 Reg Wabfr Tpst Ss 11.6oz,00-37000-90734,"1,969.0","1,921.0","$86,357.20","12,570.8",$6.87,"$86,357.20","12,570.8",$44.96,6.5
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Cmbw1 Mfrsh Whacv Tpst Ss 4.6oz,27-00711-13328,"1,969.0",1.0,$3.69,1.0,$3.69,$3.69,1.0,$3.69,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate 2 In 1 Tootpaste Kids Watrmeln 4.6 Oz,00-35000-76441,"1,969.0","1,669.5","$21,083.55","5,255.1",$4.01,"$21,083.55","5,255.1",$12.63,3.2
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate 2 In 1 Whitening 4.6 Oz,00-35000-76410,"1,969.0","1,568.5","$21,967.43","5,239.5",$4.19,"$21,967.43","5,239.5",$14.00,3.3
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Bk Sd & Perx Wht Tthpst Brsk Mnt 8 Oz,00-35000-51085,"1,969.0","1,877.8","$34,353.38","13,602.4",$2.53,"$34,353.38","13,602.4",$18.30,7.2
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Cavity Protction Toothpaste 8.2 Oz,27-00704-99108,"1,969.0",3.0,$6.97,3.0,$2.32,$6.97,3.0,$2.32,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Cavity Protection Toothpaste 4 Oz,00-35000-51406,"1,969.0",2.0,$2.00,2.0,$1.00,$2.00,2.0,$1.00,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Cavity Protection Toothpaste With Fluoride 6oz (3pk),00-35000-46946,"1,969.0","1,934.0","$83,325.99","17,121.4",$4.87,"$83,325.99","17,121.4",$43.09,8.9
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Charcoal Whitening Tthpst 5.1oz (2pk),08-27854-00181,"1,969.0",1.0,$4.59,1.0,$4.59,$4.59,1.0,$4.59,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Kids Cavity Protection Tthpste 4.6 Oz,00-35000-78331,"1,969.0","1,665.6","$17,090.10","6,082.2",$2.81,"$17,090.10","6,082.2",$10.26,3.7
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Kids Mint Bubble Fruit Tthpst 4.4 Oz,00-35000-78335,"1,969.0","1,739.4","$25,350.99","6,787.1",$3.74,"$25,350.99","6,787.1",$14.57,3.9
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Max Fresh Cool Mint Toothpaste 6.3 Oz (3 Pk),08-27854-00009,"1,969.0","1,782.7","$67,055.45","9,067.2",$7.40,"$67,055.45","9,067.2",$37.61,5.1
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Max Fresh Cool Mint Travel Tpst 1 Oz,00-35000-76109,"1,969.0",3.0,$4.34,4.0,$1.09,$4.34,4.0,$1.45,1.3
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Max Fresh With Whitening Breath Strips Toothpaste Cool Mint 6.3 Oz,00-35000-99667,"1,969.0","1,869.6","$50,001.58","12,678.9",$3.94,"$50,001.58","12,678.9",$26.74,6.8
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Max Frsh Whtng Frsh Strp Thpst 1.9oz,00-35000-76687,"1,969.0","1,689.6","$70,584.16","68,898.8",$1.02,"$70,584.16","68,898.8",$41.77,40.8
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Mint Total Active Prevention Whitening Toothpaste 5.1 Oz,08-27854-00188,"1,969.0","1,934.9","$72,855.44","15,104.0",$4.82,"$72,855.44","15,104.0",$37.65,7.8
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Mint Total Active Prevention Whitening Toothpaste 5.1 Oz (2 Pk),08-27854-00194,"1,969.0","1,875.9","$83,508.21","11,526.8",$7.24,"$83,508.21","11,526.8",$44.52,6.1
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Optic White Purple Toothpaste 4.2 Oz,08-27854-01126,"1,969.0","1,863.9","$49,655.43","8,566.3",$5.80,"$49,655.43","8,566.3",$26.64,4.6
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Optic White Stain Fighter Teeth Whitening Toothpaste 4.2oz,00-35000-45836,"1,969.0","1,828.6","$42,870.89","11,045.3",$3.88,"$42,870.89","11,045.3",$23.44,6.0
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Optic White Stain Fighter Teeth Whitening Toothpaste 6oz,00-35000-47217,"1,969.0","1,932.0","$72,762.44","14,763.8",$4.93,"$72,762.44","14,763.8",$37.66,7.6
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Optic Wht Stn Cln Mnt Thpst 6oz (2pk),08-27854-00897,"1,969.0","1,859.9","$73,483.52","8,726.7",$8.42,"$73,483.52","8,726.7",$39.51,4.7
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Sensitv Complt Protct Thpst 6oz (2pk),00-35000-52584,"1,969.0","1,448.4","$36,881.70","4,141.7",$8.91,"$36,881.70","4,141.7",$25.46,2.9
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Senstive Whitening Tthpst 6 Oz (2 Pk),00-35000-52573,"1,969.0","1,497.4","$38,316.83","4,371.6",$8.76,"$38,316.83","4,371.6",$25.59,2.9
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Sprklng White Optic White Tpste 3.2oz,00-35000-97162,"1,969.0","1,942.0","$110,486.65","18,912.5",$5.84,"$110,486.65","18,912.5",$56.89,9.7
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Total  Whitening Anticavity Antigingivitis Antiplaq Breath Freshner Toothpaste Ss 1.9oz,27-00711-75111,"1,969.0",3.9,$7.59,4.0,$1.90,$7.59,4.0,$1.90,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Total Deep Clean Toothpaste Mnt 5.1oz,08-27854-00185,"1,969.0","1,811.7","$41,496.62","8,693.3",$4.77,"$41,496.62","8,693.3",$22.91,4.8
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Total Plq Pro Rls Whtng Toothpst 3 Oz,08-27854-00631,"1,969.0","1,790.6","$36,843.55","6,915.7",$5.33,"$36,843.55","6,915.7",$20.58,3.9
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Total Toothpaste Clean Mint 5.1 Oz,08-27854-00203,"1,969.0","1,812.9","$62,984.11","8,661.3",$7.27,"$62,984.11","8,661.3",$34.74,4.8
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Total Whitening Anti Cavity Toothpaste Tbibx 3oz,08-27854-01800,"1,969.0","1,539.4","$21,663.07","4,065.7",$5.33,"$21,663.07","4,065.7",$14.07,2.6
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Total Whitening Tthpst Gel Mnt 5.1oz,08-27854-00191,"1,969.0","1,682.7","$42,658.83","5,911.8",$7.22,"$42,658.83","5,911.8",$25.35,3.5
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgate Total Whitening Tthpst Gel Mnt 5.1oz,08-27854-00186,"1,969.0",1.0,$2.50,1.0,$2.50,$2.50,1.0,$2.50,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgt Brskm Cavpr Tpst Ss 18oz,00-35000-46945,"1,969.0","1,874.9","$53,316.28","10,966.9",$4.86,"$53,316.28","10,966.9",$28.44,5.9
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colgt Reg Cavpr Tpst Tbibx 18oz,00-35000-46947,"1,969.0","1,459.6","$18,735.14","3,813.3",$4.91,"$18,735.14","3,813.3",$12.84,2.6
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Colto Reg Waabf Tpst Ss 9.6oz,00-35000-46392,"1,969.0",1.0,$2.53,1.0,$2.53,$2.53,1.0,$2.53,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,COLGATE,Copwh Frsmt Waepr Tpst Ss 6oz,00-35000-47221,"1,969.0",1.0,$3.32,1.0,$3.32,$3.32,1.0,$3.32,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Cphad D#273 Cs*16 Tpst 10.2oz,00-37000-76997,"1,969.0","1,769.7","$57,987.91","6,534.7",$8.87,"$57,987.91","6,534.7",$32.77,3.7
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Cphad Reg Cs*16 Tpst Ss 5.1oz,00-37000-97671,"1,969.0","1,593.7","$25,285.28","5,129.6",$4.93,"$25,285.28","5,129.6",$15.87,3.2
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Cphad Reg Cs*16 Tpst Ss 10.2oz,00-37000-76994,"1,969.0","1,579.5","$38,095.01","4,302.1",$8.85,"$38,095.01","4,302.1",$24.12,2.7
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Cprhl Clnmt Saagn Tpst Ss   6oz,27-00704-99477,"1,969.0",3.0,$10.97,3.0,$3.66,$10.97,3.0,$3.66,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Cprhl Clnmt Saagn Tpst Ss 9.2oz,27-00704-99694,"1,969.0",1.0,$5.59,1.0,$5.59,$5.59,1.0,$5.59,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Cprhl Clnmt Wgp#1 Tpst Ss 9.2oz,00-37000-71150,"1,969.0",1.0,$7.53,1.0,$7.46,$7.53,1.0,$7.49,1.0
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Cr Kids Disney Stitch 24/4.2oz,00-30772-21054,"1,969.0","1,765.6","$21,320.19","8,264.4",$2.58,"$21,320.19","8,264.4",$12.08,4.7
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Crest 3d White Advanced Arctic Fresh Toothpaste 3.3oz,00-30772-12551,"1,969.0","1,958.0","$112,053.49","22,683.1",$4.94,"$112,053.49","22,683.1",$57.23,11.6
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Crest 3d White Advanced Glamorous White Toothpaste 3.3oz,00-30772-12556,"1,969.0","1,631.5","$27,228.16","5,469.2",$4.98,"$27,228.16","5,469.2",$16.69,3.4
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Crest 3d White Advanced Radiant Mint Toothpaste 3.3oz,00-30772-12547,"1,969.0","1,969.0","$258,711.95","52,452.8",$4.93,"$258,711.95","52,452.8",$131.39,26.6
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Crest 3d White Advanced Teeth Whitening Toothpaste 3.3oz (3pk),00-30772-10337,"1,969.0","1,917.8","$187,364.65","14,468.0",$12.95,"$187,364.65","14,468.0",$97.69,7.5
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Crest 3d White Advanced Teeth Whitening Toothpaste Radiant Mint 6.6oz (2pk),00-30772-12546,"1,969.0","1,959.0","$219,079.09","24,739.7",$8.86,"$219,079.09","24,739.7",$111.83,12.6
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Crest 3d White Advanced Toothpaste 3.3 Oz (9 Pk),00-30772-10335,"1,969.0","1,769.5","$96,975.23","7,475.8",$12.97,"$96,975.23","7,475.8",$54.80,4.2
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Crest 3d White Advanced Whitening Arctic Fresh Toothpaste 3.3oz (2pk),00-30772-12550,"1,969.0","1,924.9","$107,908.52","12,184.0",$8.86,"$107,908.52","12,184.0",$56.06,6.3
1 Week End 08/03/2025,TARGET CORP - RMA,CREST,Crest 3d White Anticavity Toothpaste Radiant Mint 2.4oz,00-30772-12548,"1,969.0","1,909.0","$114,529.42","27,633.4",$4.14,"$114,529.42","27,633.4",$60.00,14.5
